Contract_ID,Product_ID,Start_Date,End_Date,Premium,Coverage,Discount_Rate
5cc5b224-5dee-4ea9-8068-b319e8968063,1132,2023-05-08,2024-06-14,5690.98,62757.28,0.01
3189f796-f78e-4c6f-88f2-6e2ac620ad47,1169,2023-03-02,2027-01-13,16191.61,80308.5,0.03
f41b9103-9113-4ef2-b935-9bec462fa8ee,1479,2023-10-27,2024-09-05,13473.92,94012.01,0.04
3edfe1e8-4f2d-4dab-993e-d29911487310,1056,2023-06-29,2029-09-03,16010.7,81765.29,0.05
751f9e65-95c3-438e-88d8-3db09ff89c1e,1876,2023-04-05,2025-11-25,11436.14,93951.08,0.01
1faaab96-a458-4cee-8f0c-dd60adaf9b40,1624,2023-07-19,2027-01-05,5534.7,96027.56,0.02
3e3deb2a-e88f-4dae-843a-a515ccf03454,1967,2023-07-26,2025-03-08,9899.81,64864.35,0.01
cf86cbe4-8145-478a-adad-fa327f6ec6f7,1186,2023-08-21,2025-06-16,19646.53,82142.27,0.03
c550da44-a384-4041-b292-69dca0c4e9ee,1643,2023-10-08,2029-07-13,14351.3,95439.71,0.04
4f688d72-100f-4ed6-86a7-06e14d20a4e5,1033,2023-03-11,2025-02-22,15295.25,40353.75,0.02
2d11472d-88d8-4209-85c4-e86d9c1bdfc6,1062,2023-11-05,2027-12-02,6653.62,62066.55,0.05
9e01f156-66f4-47a0-9753-111f71a550ec,1442,2023-07-14,2026-08-19,18246.68,42829.69,0.04
7a0883d3-22aa-45c1-b3f3-cb1ae294f5fd,1535,2023-08-17,2026-11-19,14213.38,63069.75,0.03
944e3f02-cd49-495a-824b-f82531b04695,1208,2023-05-18,2026-11-07,14456.09,92400.53,0.01
df1c5f9f-f2bd-444c-bc9f-39e83f3fdde0,1497,2023-05-04,2025-08-21,17410.43,51738.07,0.04
5fa7c9d9-456a-4a80-87f4-01c63af80fd8,1698,2023-01-25,2024-05-29,15636.98,76193.24,0.04
6fa9e823-d159-45fc-9341-3d3c9608c0fd,1411,2023-05-17,2027-08-22,11583.0,37587.59,0.03
17f3894b-8b7c-4a0e-8b75-100fe2f8a85e,1089,2023-08-10,2023-11-28,18644.84,95468.24,0.02
528ac64d-2a0e-4645-bd61-e80648dd990e,1910,2023-03-04,2027-04-26,9995.59,82744.49,0.01
b61169d8-fdf1-4b61-8e3f-ffc637db98f9,1134,2023-05-06,2027-10-17,15827.87,82641.95,0.02
ae15903a-28e3-4db7-b26f-26e4ea715c48,1772,2023-06-17,2026-04-28,18014.6,52644.37,0.03
afe88857-14b3-454c-a136-c05b5e04db25,1330,2023-08-24,2027-05-09,8685.4,88427.89,0.02
07efd205-c9c5-4a32-91f4-c029fc738182,1364,2022-12-10,2026-07-19,13739.55,34930.53,0.02
90ad9271-d2b2-4573-88bd-8a390ce78f9e,1621,2022-12-28,2023-05-04,16875.8,49484.79,0.03
70d10943-f4d8-47d8-a597-00c037559c0e,1030,2023-04-12,2025-02-22,10147.1,98966.8,0.05
8ecd6ea2-23ef-44f5-8d98-546e5e41f2b6,1922,2023-02-15,2028-08-13,16496.34,84824.47,0.02
7c84b2a0-fdde-43c5-869f-04a771ea4b35,1881,2023-04-19,2024-02-23,6138.05,55602.99,0.03
0a6b6d47-a7dd-4407-8c86-90b26ff123c2,1992,2023-11-25,2026-03-20,15595.91,33582.47,0.01
2077edce-476b-4560-9706-0a08f29da090,1776,2023-03-25,2028-01-24,16173.16,37860.16,0.02
b719950f-4d8b-48d0-81ee-6d1e09d11596,1590,2023-10-23,2025-09-20,17405.39,51369.04,0.04
a8142165-863c-4090-8265-d4094cec13d7,1461,2023-01-15,2024-05-27,7880.91,21629.08,0.01
b1988511-5493-4a59-949f-d017427097e0,1636,2023-03-13,2026-07-04,5622.88,97275.43,0.03
d83fc9c6-4914-4da0-8ae2-929a6a38081f,1931,2023-01-21,2029-11-17,14159.49,46171.33,0.02
95404892-1754-41d9-9bc5-fab0b3b0c989,1125,2023-10-30,2026-11-03,18781.92,47893.24,0.05
e4450e5e-5a68-453c-8c2d-4d7f976b0258,1230,2023-04-30,2026-11-27,17973.86,28628.3,0.03
aee440ae-2912-4a7c-876e-d752ffad12f6,1884,2023-09-10,2024-04-30,18822.69,20029.55,0.02
9375119c-dbf8-49bd-b833-7e826e021d87,1569,2023-06-23,2024-10-07,9949.13,34559.87,0.03
fcf7abef-a551-433a-87eb-e59c43dad7e2,1338,2023-02-20,2028-09-23,16384.28,98099.46,0.03
bbf3e466-4623-47d3-a073-fa3ebc915112,1247,2022-12-11,2028-03-05,17868.66,51126.82,0.05
fa3f2612-ad4e-426f-83f3-f984c9fe1bd9,1555,2023-05-03,2025-10-09,18073.92,24411.67,0.02
e308ab74-150e-4dc4-9522-f97e431f0b6f,1909,2023-08-09,2023-09-14,13684.12,29433.84,0.03
c80cd6a4-fdd2-4702-a65e-99f2e53db723,1017,2023-04-14,2028-05-26,9834.21,88439.98,0.03
731b3cd3-72e9-4aa0-9bf3-6e035ac5825d,1424,2023-10-28,2025-07-22,14855.25,88049.87,0.03
1b15ee87-1ef7-4f76-9acc-06e027708391,1971,2023-09-05,2025-01-04,6433.59,28805.26,0.03
a03b867f-b7ea-4bd6-b40a-ab0d9eab9f02,1211,2023-11-27,2029-06-04,8762.62,62744.73,0.02
1dccf497-4d83-4314-ae6e-72d720e4c7b0,1714,2023-05-04,2025-06-03,18949.07,76175.97,0.01
029e6648-b3fa-45cf-805b-a241d1c9897b,1629,2022-12-27,2027-10-13,12857.71,74345.87,0.03
3dadeae4-6e4e-45c8-b999-f5d73c0caad1,1651,2023-05-13,2023-07-04,19037.83,47219.75,0.05
2bc97af5-c4b5-48d7-9a85-53639fb0f495,1964,2022-12-03,2026-04-06,8720.98,38582.06,0.03
a4142391-4474-432d-a5c4-d542459875f4,1059,2023-07-02,2026-05-30,14652.64,63014.49,0.02
22d0b567-58e6-4a60-a766-0d02ddf92310,1546,2023-05-31,2025-02-28,13154.22,41845.02,0.04
6d2051d1-16a6-4208-8b84-d8badf57a8e1,1123,2023-04-07,2024-07-05,15011.3,37392.42,0.01
ec4921b2-7c47-44d4-b7bd-5b94c3952373,1643,2023-10-02,2027-09-28,8167.8,41755.9,0.04
aaa9e64b-6e19-4c38-a7b8-115ac18f67b2,1579,2023-01-24,2024-03-08,12763.02,52723.31,0.03
13e0fd02-fe6b-48c1-a731-4c7a33f3dc8d,1628,2023-01-17,2027-02-02,8251.12,27496.55,0.02
66853917-b384-412f-bb5b-c57f5b71c96c,1472,2023-03-11,2026-08-05,15870.32,70112.68,0.04
70532247-25e0-4303-aae3-5e967d02066a,1773,2023-04-06,2023-09-10,9304.3,47250.04,0.04
2b4384c6-658e-426e-8882-1b92c8c16b12,1232,2023-06-06,2028-10-25,9626.05,87241.48,0.01
4809a20e-330e-482d-b8de-4d7662b4c0ca,1832,2023-11-06,2027-08-09,16551.42,92106.37,0.04
4b0f1f12-204f-43cc-8428-6cb996b9e362,1383,2023-06-20,2024-04-14,15597.42,66739.53,0.04
d049f49f-e627-43bc-a119-c879670a00ac,1267,2023-05-25,2025-10-29,18309.39,97410.47,0.03
cd0c2e95-114b-455b-ba0a-6c4bfa476109,1048,2023-01-10,2026-08-14,18268.05,87215.26,0.04
2e4ab1b0-5999-470a-aec9-b975db83966c,1768,2023-02-01,2023-07-07,12807.33,69538.53,0.03
bb9979a7-045a-4ce6-aa49-d37992010404,1356,2022-12-10,2029-06-10,11711.35,32100.14,0.01
10ade5ff-6fa6-40eb-b939-f2ec0136bc3a,1387,2023-10-06,2027-01-05,6041.47,64266.05,0.03
ef239b59-fd08-41bb-a930-0f09372947fc,1362,2023-03-04,2023-06-14,6763.02,99845.73,0.04
360d1d1e-fcc8-4380-9b04-8a5e75dfee57,1131,2023-04-10,2026-05-16,14406.8,75510.68,0.04
ab2a536e-07bd-4079-88db-63dfd152265c,1575,2023-03-08,2029-11-22,16658.07,46306.23,0.05
c50d024d-4af9-44be-87e4-edfb74b9ec83,1276,2023-08-19,2028-02-10,9754.13,29370.63,0.01
b5abd4ad-7718-4976-8d44-583898656c69,1018,2023-09-09,2025-12-24,16886.34,57245.78,0.03
68398915-43ae-4660-aa0b-d9b0c17d92d5,1924,2023-03-23,2024-01-07,6132.25,38841.15,0.04
99064b64-607a-4d3b-8486-40813d5a85f5,1263,2023-10-18,2024-06-28,17329.63,86677.62,0.05
5ccd58ea-ee9c-4c08-bbdd-d414e5cc9f87,1208,2023-01-02,2028-04-21,12572.1,68298.15,0.03
55edc8ae-e59e-4dad-abb4-ecc36ac2b842,1139,2023-06-25,2027-05-18,6035.68,61847.7,0.02
e78dff76-dc92-406c-b194-cfddb85d2203,1259,2023-09-16,2029-06-22,6513.96,21066.89,0.02
01bfffac-e64f-4479-b552-71ade24b8fb2,1909,2023-11-10,2029-01-25,8870.5,88579.42,0.03
826c74fe-49fa-4e67-888b-36eda406b30c,1797,2023-07-17,2023-11-06,15642.29,46570.82,0.04
fb6d99d0-50cd-41eb-9fc9-2e86dfc065d8,1641,2023-10-07,2024-05-13,14600.59,59562.1,0.04
62fa88fb-9334-4188-ac16-fd12bdbbad16,1047,2023-08-02,2026-07-03,12373.07,56717.33,0.03
c8e111f8-2a0a-471d-8534-35c193d4736b,1379,2023-10-23,2025-10-23,16987.63,62016.04,0.04
9cdef4be-f704-4d9e-b9f9-50ffee7900b7,1377,2023-04-14,2028-05-08,9145.31,74574.6,0.04
2048eed0-f13e-4b53-bcf1-43e5e601aaf8,1575,2023-01-16,2025-12-08,19390.77,77267.92,0.02
156d0100-959b-41f6-a990-4628cbd6fc3c,1341,2023-08-18,2027-03-04,10698.6,72761.99,0.03
ddd9a869-bee1-48b2-a11a-c54f0c2422f2,1507,2023-01-07,2023-01-24,16454.6,57333.75,0.04
7bb193f1-0e94-4350-8d1c-1d4b459b126f,1635,2023-06-10,2025-02-26,10730.08,37870.56,0.04
a3ee0635-b8ec-4cc7-8269-3de81acd2495,1459,2023-06-14,2026-08-26,10029.18,98035.37,0.05
cdfa8796-c629-473d-8f71-a25dea91b4aa,1332,2023-01-09,2023-10-08,7899.71,98502.05,0.03
ffe2cf9c-dd66-4a2f-9f3c-12b17d84e6fb,1792,2023-07-17,2027-06-03,18646.95,20879.96,0.01
220ef792-e20a-4ede-8335-d7ce3ad74242,1662,2023-05-10,2028-04-06,14949.52,35100.33,0.02
6ec9c05a-bd3a-46da-ba57-9a51748056cf,1770,2023-11-24,2026-10-18,16044.59,66393.68,0.02
9e7de5a9-2e05-45ef-890b-daa117112d32,1911,2023-05-04,2029-04-12,10457.1,99736.88,0.04
f3f7248f-c3b4-4672-9838-88fa753da660,1576,2023-06-12,2025-04-17,8765.82,46410.81,0.01
d7f31e36-5f4b-4203-9cf2-77fae5bb804b,1186,2023-09-30,2024-04-20,13192.72,74674.99,0.04
1ea5d74a-b080-4a60-bbb2-383225210d8f,1634,2023-08-25,2026-11-22,8326.41,94288.72,0.04
3c721f36-4bb1-4894-a000-24d0c6f33891,1116,2023-05-04,2024-12-25,11659.68,23390.97,0.03
a0b6a2e5-dc21-4203-8c28-8742517c07ab,1395,2023-02-09,2027-05-24,8316.9,85101.84,0.02
6171f5f4-8fbc-42a4-a14d-21fe18fc158d,1094,2023-06-21,2024-02-11,16075.05,46632.58,0.04
c3c48174-12c5-455f-8c4a-951d7328bb45,1959,2023-10-14,2028-09-03,10210.99,25354.89,0.01
0f71473e-8d04-4df1-add8-c1d3a5830035,1318,2023-06-05,2025-11-07,13142.68,99630.59,0.01
59bd9e43-c920-4a3c-9414-e515a2750b55,1239,2022-12-12,2025-06-17,17469.96,50604.67,0.02
0f726832-6049-432a-b43f-69c5439ef7f9,1596,2023-08-27,2028-01-23,19993.63,67247.5,0.05
3a185e58-1bcb-47fd-8e34-4a1f3c957675,1361,2023-07-03,2029-11-10,18354.15,51425.42,0.04
9dbd8623-d8ad-496c-bc08-bdeaaecd67e8,1689,2023-01-20,2023-05-15,15846.05,79829.12,0.02
e5f541e3-8a18-4f6c-b139-d22c6b40ed68,1001,2023-08-02,2025-05-27,6587.47,30809.41,0.03
2ce491c7-a9fa-410b-ab4d-7491d4eb8611,1988,2023-01-26,2025-03-19,9801.43,88907.13,0.01
e11717e7-dbb2-4f03-8b1b-f332a5073aa8,1518,2022-12-23,2028-03-11,19077.47,26814.37,0.04
ae5c14c6-fec6-4478-bc5a-d6403d18fc69,1255,2022-12-09,2027-04-16,17991.11,77298.26,0.05
9498798b-abaa-439f-8e5b-048a69fa70bb,1155,2023-08-09,2024-02-19,14170.89,66796.35,0.02
881d0925-d8bb-48f8-83fc-dd3b0e8b096e,1910,2023-08-03,2027-01-20,11422.28,98248.55,0.04
6f448847-2890-4543-9d67-64f822bf01ba,1457,2023-02-28,2023-09-01,7386.03,43883.75,0.03
d8169fab-6b93-409a-9e5f-faa0de58e7d9,1166,2023-04-12,2028-07-16,12479.67,42622.17,0.01
11619e8c-f7ba-4faa-9385-d1ca5de0cce7,1552,2023-02-28,2024-06-15,13511.99,80380.72,0.01
a41faa8d-f7e6-407d-b2c2-fdd1910819c0,1681,2022-12-22,2028-09-10,18526.42,45972.58,0.01
9c1de20c-bc53-4533-acc6-d5c2d6639ae7,1974,2023-10-04,2024-11-20,15611.11,61917.67,0.03
3fe93851-2100-4e54-afc8-4a9359b8e4a4,1123,2023-05-18,2023-12-24,9593.21,86969.02,0.02
8510ee77-78f1-4b9e-9e2d-9def3deec2b1,1717,2023-04-10,2027-01-29,19394.0,31633.91,0.04
31a628af-a0b2-4405-b088-a2b1d2e02caa,1454,2023-06-12,2026-07-13,11666.89,88467.1,0.05
760d5e82-f5b8-4e5e-8620-b78faf12ae60,1753,2023-10-19,2029-08-07,11013.49,95063.24,0.03
cfa6d940-1dfc-461f-bf54-ccca04b599b3,1714,2023-01-09,2028-01-23,6499.72,46501.77,0.03
cb4a1b0d-e795-4642-8bfc-6d29149bc027,1794,2023-09-12,2025-07-31,13125.04,66775.22,0.05
836715eb-4d55-47ca-8e63-9cd40e181370,1476,2023-10-13,2028-11-30,17864.7,42209.49,0.04
deaea3b9-2be9-4e97-93ad-de725b4ef714,1250,2022-12-29,2026-05-15,5499.07,84427.86,0.04
190d56bc-a83a-431d-97fb-2273a3721106,1659,2022-12-22,2029-01-29,16489.89,82412.75,0.02
6422e215-fcaf-4c61-8a4a-72dc33005eae,1984,2023-02-06,2027-06-03,8745.13,55549.5,0.04
6ce7b872-57cb-40fa-b172-3c8d674d916e,1680,2023-04-14,2024-07-02,5034.7,31313.91,0.01
4014b360-5492-4735-8102-9dc7ff8ae485,1097,2023-05-12,2023-10-18,14628.95,75173.96,0.01
3cd470d8-9ec1-40ea-b341-b64f7e8daae7,1907,2023-01-04,2027-08-28,8993.06,94219.28,0.01
f65d2868-42c8-4221-a7a0-2e827062bfaf,1415,2023-08-24,2026-07-02,8911.45,88315.78,0.05
37ad1b85-6bc5-44d7-8951-0ab18eb613a5,1404,2023-08-23,2024-05-19,14980.52,50385.67,0.05
04705c66-caf8-4c37-9ed1-5481f8acdcff,1272,2023-02-05,2025-10-16,14992.71,56645.45,0.04
538b1c59-ce70-475b-9a99-f36c0c801213,1020,2023-02-19,2025-12-15,7658.78,94574.05,0.03
70ee2cc7-9a7e-4a96-819f-94cf587d5df8,1380,2023-02-02,2029-06-28,14171.84,70532.09,0.02
102cd9d8-862e-40b4-87ec-0da890e59dc0,1390,2023-01-03,2025-01-21,7517.06,27983.31,0.05
934d79af-b30a-48a7-a5d7-bfbfd00b07eb,1295,2023-10-15,2027-10-25,7453.13,23722.72,0.03
2b2f77cb-f0bd-4402-9282-7f8557423ee6,1632,2023-03-15,2023-07-29,18053.03,67406.56,0.03
da31bc13-c190-4768-9c13-1fec384a0c97,1123,2023-10-18,2026-06-02,6711.87,63890.88,0.01
f2f22d4c-2e3e-4cd2-84ab-bb7cd95833cd,1313,2023-01-12,2023-11-15,13972.12,48858.17,0.02
b3c8b1b8-2f62-443c-9018-4212a6d51564,1752,2023-07-16,2025-12-13,10862.18,39364.7,0.03
6a674fa4-6467-46ae-b3c1-e30770cce44f,1888,2023-05-16,2026-06-04,17744.56,28673.68,0.01
007ce080-5c91-427f-afc3-b81dd44b16f6,1573,2023-07-11,2025-11-20,11774.15,61181.8,0.04
281d176c-7fc9-4aba-875f-facfee907405,1116,2023-09-24,2024-12-15,10124.56,72509.7,0.02
1ec962cd-94dc-47c8-92e0-efa8dda12d49,1563,2023-03-03,2027-12-04,16288.9,49748.8,0.01
16cbe1c5-ee22-4c30-8733-961955694b70,1479,2023-04-25,2024-09-27,19006.66,56347.42,0.04
8b0c27dc-1a21-4537-aaa6-f8ec3e1bf2b0,1895,2023-04-24,2028-10-07,12019.06,59082.26,0.04
9606636a-aa07-4a04-afe6-8686920494f7,1612,2023-08-24,2025-08-07,7187.67,57017.78,0.02
538b0fc8-eb10-40ea-b3ea-abde72130ca9,1528,2023-08-15,2026-01-14,12459.97,55558.33,0.05
98d160c5-c137-4e4f-8622-30b535bd1177,1852,2023-06-11,2026-10-08,13389.51,56202.64,0.02
e9060f56-1d41-4ed1-8a10-ef049b127660,1592,2023-05-25,2028-08-10,18451.49,62828.6,0.01
b1a4c390-f6c4-4e4a-95f7-a3e15005c14d,1581,2023-11-02,2029-04-19,9753.56,25887.64,0.02
8520e198-d3c6-4039-b3b8-e4a49b8146d2,1733,2023-05-24,2023-11-17,11321.31,27766.32,0.02
9d9bc0dc-fca4-4153-ad73-fa891e893da8,1563,2023-05-24,2028-03-11,5850.87,87146.33,0.04
b84f7fcf-2d72-4763-9fdc-0fb0d37f3b60,1647,2022-12-06,2024-01-15,9650.41,37537.83,0.01
41f984d0-daf2-4277-a212-7e16332c9afe,1411,2023-10-10,2026-04-20,5495.76,73822.62,0.04
ab725129-0c94-4db9-b0ac-643dd015c409,1097,2023-08-31,2025-07-29,11011.85,94834.46,0.03
ce70fe52-d83e-4f74-a5b2-31ea87f39a5d,1958,2022-12-20,2028-11-26,14521.85,48039.55,0.04
118fd53d-5d67-4bc9-b475-2a18b70a3f76,1807,2023-11-06,2028-08-07,15115.67,86163.16,0.04
38b647c5-eb72-47f9-b10b-457f41f8da21,1847,2023-09-01,2029-02-28,10357.26,29200.39,0.01
da0c17cf-0240-4d43-88da-ccf16c322bf6,1264,2023-02-01,2025-05-11,16869.84,79099.32,0.05
56bb1e8b-d425-47a3-8b6f-976aabdedc74,1864,2023-01-21,2024-03-18,18289.35,52156.72,0.02
9452ddbd-bdb5-4a2d-bcb8-16256bbc0e6d,1507,2023-05-21,2023-11-14,13953.77,26582.35,0.05
8bc16e48-8a16-40b3-b6fc-7aedcb1a0fb1,1271,2023-05-12,2028-02-28,11468.45,46136.41,0.02
2f7f8ccd-689f-4669-b8e9-f8853d32fbe1,1955,2023-05-19,2023-09-22,6862.27,91266.03,0.05
df48f625-4ecd-4755-8bbe-ab2e863effea,1665,2023-10-13,2025-06-30,10887.3,25757.03,0.01
66eeca93-98cc-4946-8ce4-9df73a3555fc,1029,2023-08-03,2024-06-01,19527.68,24226.4,0.03
6d765b01-3ad3-4b89-a0e7-3ede72b88678,1749,2023-09-10,2026-06-09,15282.11,55220.78,0.05
a5d42a44-a992-4167-945e-18da955b022c,1185,2023-05-20,2028-08-11,9219.87,50277.16,0.05
43e9b471-2a3a-421b-a656-a0af0406ddc3,1006,2023-09-18,2025-02-02,8240.13,48834.75,0.01
cb43a292-9de3-4ef8-bc6c-38917d12deb9,1966,2022-12-23,2023-07-19,16992.17,69918.36,0.05
c2f90aa1-a101-4d47-91f5-c9448fb2e0f1,1148,2023-04-15,2026-02-20,7604.3,97520.78,0.03
22f74e72-8976-4209-95c3-7c857c97aec4,1766,2023-10-15,2024-12-02,17182.42,81802.72,0.04
706b9d95-f72f-4b6a-b99b-84393bcec859,1921,2023-10-13,2027-04-07,12574.24,35624.55,0.01
c4bc8945-e842-4952-a7bd-60b47bfb67b3,1461,2023-04-11,2024-08-13,8096.11,46743.13,0.04
cdbceedc-f36d-4c4c-8eb0-32c72dfbfcfc,1643,2023-03-06,2024-04-12,18492.36,85209.77,0.04
69a1fc10-aa35-4bd6-872a-378720a30409,1102,2023-02-12,2025-12-29,10911.23,71123.89,0.04
7fd92edf-5848-4826-a1e0-e6a17eba417f,1087,2023-10-20,2029-05-25,13527.7,97211.78,0.02
83621efe-a570-4a71-95fd-0e383ed09ae3,1609,2023-01-30,2028-02-19,7855.5,77090.12,0.01
3c556d49-9389-493b-bb12-6b3b2551d2d9,1225,2023-09-03,2027-10-31,6714.41,63806.42,0.01
9d59f751-80d1-4acd-a66c-4c0f5f1f35ae,1706,2022-12-07,2024-12-05,16863.79,23924.67,0.04
59eea589-f0ef-4485-b6ea-3590c66abb88,1582,2023-03-22,2027-10-27,9584.19,84031.56,0.03
7f298174-7bbe-4b4e-8dea-c10340a3be12,1260,2023-07-10,2026-11-10,14507.28,69181.06,0.03
03808f39-c683-4e79-85cd-97b26c052feb,1555,2023-07-12,2028-08-12,15927.37,61305.66,0.01
ec44f797-1024-4220-b05e-d60532e8d8a8,1432,2023-05-20,2028-12-20,17592.0,96141.71,0.03
4e6c06a2-4e48-411f-b82c-85feff411ccb,1539,2023-06-06,2028-03-20,14568.74,52749.43,0.02
461ee0f2-989e-49a7-aef8-caf3e9ee9c7b,1243,2023-08-06,2028-08-24,8806.05,69376.27,0.04
7e2b53c2-5ced-4f45-ae87-29565740ebac,1844,2023-06-13,2026-06-25,14065.81,60489.06,0.05
89808424-c8a8-4f50-80f1-11bdc97d7069,1046,2023-10-01,2026-09-22,14003.36,21186.68,0.04
e6c91bd0-e992-4171-ac8f-daa94a9b7aa8,1343,2023-10-18,2027-11-23,5656.18,58719.31,0.04
8142a0cd-d376-4e98-bb30-2cb626c40da6,1853,2023-08-22,2026-07-25,13950.53,55344.53,0.05
eaf900c3-a2c0-4cea-86c2-d2c5dacc1ea7,1229,2023-02-11,2025-04-04,13230.36,80888.4,0.01
5ba171f3-005f-488f-8a8b-63b70200ae6e,1199,2023-11-05,2026-02-18,6621.99,23218.7,0.02
0e8e68b1-7a1f-42d7-87ec-7caeea91a66e,1142,2023-08-11,2028-02-02,11024.03,83423.78,0.02
8866127a-6dd7-49c6-838c-df5866b351ed,1095,2023-04-23,2024-12-24,18072.84,71825.02,0.03
087a06e9-2f45-448a-9c47-6a78f6dd673b,1197,2023-01-24,2026-02-09,8735.89,39725.9,0.02
ef014207-23ed-4234-ab47-90913b5a2261,1237,2023-03-19,2025-04-22,14162.41,57281.07,0.04
c16cbcfa-48bf-468b-9007-92f94d473a12,1462,2023-02-15,2026-02-08,8858.12,98031.55,0.04
2da1107c-9324-40f0-9f7e-c6686dbbe4f1,1238,2023-01-26,2023-05-03,6858.37,30982.05,0.03
cd34cd44-e00b-4759-b85c-5fb831aaa6ef,1418,2023-01-15,2025-12-20,19985.85,22740.19,0.01
0ecb7e78-ee7a-48dc-9a3f-c6d134ed56f4,1531,2023-10-21,2027-09-17,9789.5,38012.05,0.04
987cc1b7-b8d6-4359-9ccf-6fe5963b4661,1934,2022-12-09,2025-08-03,13550.82,28236.88,0.02
711d57a3-7bb8-4b8b-b082-f3ddab569ebd,1494,2023-02-15,2024-07-26,19827.34,92737.85,0.02
82516235-0990-44f9-8fff-c17a5e66dff4,1773,2023-10-24,2025-02-21,10814.07,97572.47,0.05
ce785931-1893-47b1-9d0e-a5bdfc231c62,1572,2023-02-17,2028-05-24,14699.18,26505.58,0.01
fd4ea257-8a32-4c3b-ac05-8f6175b145f1,1859,2023-06-10,2025-04-20,7226.5,99676.6,0.04
37fd66b5-882b-4bdd-b225-c1271220296f,1773,2023-02-28,2026-05-03,16297.67,69674.97,0.03
7c5ae565-d7dd-4bbc-a484-720a50a01467,1599,2023-07-15,2027-07-31,19892.45,61120.38,0.02
60525caf-dfbd-4568-b204-39cee048bb45,1444,2023-06-28,2024-05-12,9748.5,57964.05,0.01
3588012a-8abf-4d0f-8d55-07d188e31656,1499,2023-02-19,2025-01-05,15986.85,34435.01,0.03
3f0c4b7a-3897-483a-883e-9cc7005896b6,1016,2023-06-19,2025-12-20,17063.41,24628.99,0.02
94e9d708-6968-4141-8651-7d28291c8f86,1211,2023-07-15,2029-06-24,18064.84,62889.98,0.04
005241bc-1abd-4eac-a17c-7f7ceba47c2d,1720,2023-01-29,2024-06-23,18169.12,69483.27,0.02
6fc0d9b0-af77-432c-9ac8-31ef7ed27fb5,1929,2023-02-23,2024-01-16,8245.45,97451.38,0.04
2caadfe9-37e9-4f6a-8a27-9478c4635bcd,1582,2023-10-17,2026-01-05,8814.59,71321.93,0.05
2b57a34b-b4f3-43a7-b6dc-f7da56a3c731,1549,2023-03-23,2029-02-20,19804.51,60452.93,0.03
5f3c4deb-cfea-4839-91a8-e72939a2c28c,1378,2023-11-30,2024-03-20,5981.38,96262.97,0.02
ad475e94-075a-479b-84c7-d52f536009ec,1912,2023-09-05,2027-09-19,11017.13,63444.93,0.04
6bc44645-d30e-4063-91f8-a0deff181fdb,1292,2023-07-02,2029-02-06,14314.87,82297.41,0.03
18c579ae-3ab9-4dcf-868b-9746f497c9b3,1994,2023-02-22,2027-06-02,6322.81,96561.05,0.04
1ff8983d-3809-42aa-b743-36c0130c9d25,1453,2023-03-01,2027-07-09,13304.63,38654.47,0.03
c6778915-01b0-43f3-98dd-c1c95c655d26,1752,2023-04-13,2023-11-04,16937.71,94675.83,0.03
0a940a30-8a50-4c6d-b09d-48a180723947,1345,2023-02-06,2029-09-04,19284.19,27139.35,0.01
dbc693b9-f7f3-4ec8-8e23-1f97ec0b054e,1974,2023-07-23,2025-12-04,18165.8,99164.69,0.04
5ec2fa36-bf2d-4223-9036-b2a3aedd0a3c,1817,2023-08-09,2026-07-26,12213.27,84934.47,0.05
3f329f2c-682c-4e0e-bc2f-23f8e99b2a78,1536,2023-06-26,2023-12-05,5961.54,45551.37,0.03
7fde27b7-afd7-4728-b352-bdc9cb1c54eb,1831,2023-03-27,2024-08-30,10378.5,72019.66,0.05
5d6686bb-9623-4314-8e36-d621f1eee270,1478,2023-10-09,2026-02-22,5407.83,63160.51,0.03
fc38c65f-ca16-4154-aaf9-632ca2e03197,1837,2023-03-01,2024-05-12,9659.6,56123.54,0.02
a22842f7-53e1-43eb-975b-46b10dda6ec1,1375,2023-02-12,2027-04-25,12185.83,91026.2,0.03
3d3c5525-ad74-430b-a42c-c6db138f6ec6,1539,2022-12-26,2028-06-13,13429.41,63705.92,0.02
3cecc0a0-efa4-4adb-b7de-ab5074b85ff7,1465,2023-02-15,2023-07-06,17879.88,23724.7,0.03
30ccde2d-d528-4666-b8ff-44a53a8c59e2,1812,2023-07-09,2024-02-04,7697.69,98546.21,0.01
60d7b48a-b665-4da9-bbcf-6dfcd4c57a77,1877,2023-04-19,2024-03-15,18241.31,71076.5,0.03
16c08634-7987-4c1c-8018-1a164a456ca2,1336,2023-10-28,2027-10-20,15397.84,79558.92,0.03
448490ce-9fe6-4fd1-992d-864d1dcc70b9,1192,2023-07-03,2024-04-21,6071.29,99851.34,0.03
bd4979a1-4ab6-42f9-ad86-d4bb852c53ca,1701,2023-08-29,2026-09-08,9548.07,45739.56,0.02
673c21ec-77aa-4b99-a779-0129f8744d8b,1414,2023-05-11,2029-06-24,7471.04,31677.51,0.04
690b6801-79fd-4536-8984-9c0c7b0ac0b1,1823,2023-08-01,2029-02-18,11061.89,51936.83,0.02
225a6c1d-1068-489d-8c1f-e6ae7df68203,1458,2023-04-06,2023-04-11,9564.81,24926.63,0.05
d990a186-b4d8-440b-a6fb-5f6a58854c86,1172,2023-11-04,2024-10-20,9767.87,94436.45,0.05
359ee276-8246-4c23-8a46-ad7915a03ff9,1072,2023-10-07,2024-09-23,11114.55,30056.14,0.01
